장르,제목,회차,좋아요수,평점,평점기여자수,전체댓글수,베댓공감수,베댓비공감수
스릴러,미래의골동품가게,34,7353,9.98,11110,267,27235,203
스릴러,미래의골동품가게,35,6508,9.98,9121,242,23922,468
스릴러,미래의골동품가게,36,6673,9.98,9793,289,34910,143
스릴러,미래의골동품가게,37,7012,9.98,10501,238,18992,196
스릴러,미래의골동품가게,38,6387,9.97,9210,467,19807,530
스릴러,미래의골동품가게,39,6193,9.97,8824,279,21241,122
스릴러,미래의골동품가게,40,6904,9.98,11100,312,20396,181
스릴러,미래의골동품가게,41,6622,9.98,10250,259,19294,166
스릴러,미래의골동품가게,42,6808,9.98,10145,264,21319,225
스릴러,미래의골동품가게,43,7445,9.99,11503,771,29063,179
스릴러,미래의골동품가게,44,6283,9.98,9420,285,16126,138
스릴러,미래의골동품가게,45,6035,9.98,8903,287,16076,99
스릴러,미래의골동품가게,46,6663,9.99,10535,480,25433,121
스릴러,미래의골동품가게,47,7358,9.99,12435,504,26308,126
스릴러,미래의골동품가게,48,6111,9.98,9273,275,18187,127
스릴러,미래의골동품가게,49,6114,9.98,9720,329,21356,119
스릴러,미래의골동품가게,50,6493,9.98,9635,497,29952,147
스릴러,미래의골동품가게,51,7544,9.98,12431,710,29962,149
스릴러,미래의골동품가게,52,6670,9.98,9857,503,29258,172
스릴러,미래의골동품가게,53,7427,9.99,11830,606,34411,401
스릴러,미래의골동품가게,54,6448,9.99,9853,426,26124,191
스릴러,미래의골동품가게,55,8298,9.96,12241,1630,37492,388
스릴러,미래의골동품가게,56,6609,9.99,11429,997,21923,146
스릴러,미래의골동품가게,57,4884,9.97,7317,1064,19967,107
스릴러,미래의골동품가게,58,6192,9.98,8737,873,19648,73
스릴러,미래의골동품가게,59,4946,9.99,7371,327,15139,176
스릴러,미래의골동품가게,60,4495,9.97,6205,302,16128,89
스릴러,미래의골동품가게,61,4036,9.91,5821,317,17683,63
스릴러,미래의골동품가게,62,3985,9.97,5526,182,14015,69
스릴러,미래의골동품가게,63,4547,9.98,6640,460,18531,292
스릴러,미래의골동품가게,64,4485,9.98,6713,398,13892,64
스릴러,미래의골동품가게,65,4870,9.99,7367,354,21574,88
스릴러,미래의골동품가게,66,4346,9.98,6445,320,16104,128
스릴러,미래의골동품가게,67,4041,9.98,5967,286,12605,109
스릴러,미래의골동품가게,68,4474,9.99,6786,535,22762,71
스릴러,미래의골동품가게,69,4180,9.95,5584,898,40472,81
스릴러,미래의골동품가게,70,4573,9.96,6593,707,23268,161
스릴러,미래의골동품가게,71,4870,9.98,7546,570,19662,133
스릴러,미래의골동품가게,72,4579,9.99,6682,407,18717,167
스릴러,미래의골동품가게,73,4194,9.98,6221,406,13154,117
스릴러,방탈출,60,5542,9.95,5255,588,35072,595
스릴러,방탈출,61,5397,9.96,5089,329,34210,552
스릴러,방탈출,62,5408,9.97,5109,408,45616,350
스릴러,방탈출,63,5307,9.95,4864,439,35703,641
스릴러,방탈출,64,5144,9.93,4745,843,47787,292
스릴러,방탈출,65,5151,9.95,4924,541,58486,540
스릴러,방탈출,66,5173,9.97,4997,408,40802,378
스릴러,방탈출,67,5338,9.97,4952,507,39204,463
스릴러,방탈출,68,5216,9.97,5004,484,38801,1715
스릴러,방탈출,69,5187,9.96,4961,375,25697,355
스릴러,방탈출,70,4898,9.96,4791,225,16590,222
스릴러,방탈출,71,4993,9.97,4589,406,48643,286
스릴러,방탈출,72,4708,9.97,4400,294,31950,164
스릴러,방탈출,73,4729,9.97,4549,215,24776,270
스릴러,방탈출,74,4582,9.97,4359,198,26017,224
스릴러,방탈출,75,4553,9.96,4431,189,26696,1133
스릴러,방탈출,76,4585,9.95,4376,190,32232,275
스릴러,방탈출,77,4620,9.97,4534,196,38542,302
스릴러,방탈출,78,4542,9.96,4247,234,36535,483
스릴러,방탈출,79,4401,9.93,4210,403,38138,313
스릴러,방탈출,80,4537,9.96,4473,198,26925,471
스릴러,방탈출,81,4333,9.95,4157,322,38324,454
스릴러,방탈출,82,4308,9.96,4323,409,25486,492
스릴러,방탈출,83,4264,9.96,4058,333,24270,239
스릴러,방탈출,84,4349,9.96,4291,487,29078,216
스릴러,방탈출,85,4334,9.97,4275,296,27889,285
스릴러,방탈출,86,4436,9.96,4535,368,29999,193
스릴러,방탈출,87,4976,9.96,4925,589,48595,230
스릴러,방탈출,88,4233,9.95,4009,162,28243,319
스릴러,방탈출,89,4112,9.93,4242,246,25680,286
스릴러,방탈출,90,4050,9.94,4033,156,17731,154
스릴러,방탈출,91,4086,9.96,3916,198,24938,148
스릴러,방탈출,92,3941,9.95,3849,291,27336,261
스릴러,방탈출,93,3763,9.95,3854,203,14945,237
스릴러,방탈출,94,3844,9.94,3884,379,14590,188
스릴러,방탈출,95,3893,9.94,4008,236,21253,234
스릴러,방탈출,96,3692,9.94,3657,194,15016,256
스릴러,방탈출,97,3774,9.96,3847,190,21940,284
스릴러,방탈출,98,3793,9.92,3959,277,11746,198
스릴러,방탈출,99,3481,9.95,3515,118,15116,216
스릴러,방탈출,100,3489,9.95,3457,266,14670,181
스릴러,방탈출,101,3623,9.88,3918,350,22843,455
스릴러,방탈출,102,3394,9.95,3495,184,18289,145
스릴러,방탈출,103,3341,9.9,3434,217,17252,167
스릴러,방탈출,104,3266,9.94,3278,249,14890,97
스릴러,방탈출,105,3035,9.92,3116,135,10133,111
스릴러,방탈출,106,3046,9.89,3190,166,11001,128
스릴러,방탈출,107,2866,9.92,2962,127,16174,182
스릴러,방탈출,108,2779,9.93,2775,86,12808,127
스릴러,방탈출,109,2766,9.95,2859,83,8953,122
스릴러,방탈출,110,2905,9.95,3127,207,20859,152
스릴러,방탈출,111,2733,9.96,2745,126,12465,77
스릴러,아도나이,89,2440,9.89,3718,111,17674,328
스릴러,아도나이,90,2411,9.8,3737,143,10523,293
스릴러,아도나이,91,2437,9.91,3727,94,15682,332
스릴러,아도나이,92,2388,9.92,3663,92,8798,190
스릴러,아도나이,93,2273,9.9,3445,103,14511,287
스릴러,아도나이,94,2265,9.82,3767,122,11642,191
스릴러,아도나이,95,2304,9.89,3566,110,16414,270
스릴러,아도나이,96,2249,9.93,3515,179,19652,445
스릴러,아도나이,97,2222,9.94,3508,102,10518,291
스릴러,아도나이,98,2126,9.91,3475,102,10467,160
스릴러,아도나이,99,2199,9.94,3451,128,15994,334
스릴러,아도나이,100,2123,9.91,3312,133,8247,155
스릴러,아도나이,101,2168,9.85,3514,157,8170,364
스릴러,아도나이,102,2049,9.88,3276,171,8816,493
스릴러,아도나이,103,2037,9.82,3282,107,6399,194
스릴러,아도나이,104,2050,9.91,3257,99,8770,134
스릴러,아도나이,105,1994,9.92,3089,138,13177,433
스릴러,아도나이,106,1993,9.9,3183,96,8064,362
스릴러,아도나이,107,1943,9.77,3054,100,6630,145
스릴러,아도나이,108,1981,9.79,3267,102,7880,110
스릴러,아도나이,109,1985,9.89,3158,91,7721,111
스릴러,아도나이,110,1922,9.84,3136,91,5203,173
스릴러,아도나이,111,1886,9.91,2958,104,11925,142
스릴러,아도나이,112,2026,9.92,3265,158,11326,173
스릴러,아도나이,113,1907,9.93,3104,175,13183,141
스릴러,아도나이,114,1889,9.66,3297,201,6882,273
스릴러,아도나이,115,1878,9.89,3249,103,5085,68
스릴러,아도나이,116,1879,9.91,2990,136,6882,99
스릴러,아도나이,117,1780,9.85,2895,104,4510,133
스릴러,아도나이,118,1749,9.87,2851,99,6271,95
스릴러,아도나이,119,1639,9.68,2759,125,6028,375
스릴러,아도나이,120,1614,9.78,2797,65,4614,85
스릴러,아도나이,121,1612,9.8,2660,115,7028,321
스릴러,아도나이,122,1557,9.73,2540,95,6260,343
스릴러,아도나이,123,1463,9.39,2599,105,6695,173
스릴러,아도나이,124,1584,9.85,2649,68,6048,110
스릴러,아도나이,125,1617,9.89,2624,60,5151,90
스릴러,아도나이,126,1523,9.68,2553,74,3472,119
스릴러,아도나이,127,1475,9.76,2509,87,3930,125
스릴러,아도나이,128,1469,9.89,2498,71,5111,51
스릴러,아도나이,129,1597,9.86,2803,120,9312,121
스릴러,아도나이,130,1590,9.86,2754,119,5417,144
스릴러,아도나이,131,1425,9.83,2349,54,4609,126
스릴러,아도나이,132,1436,9.79,2536,79,2595,61
스릴러,아도나이,133,1428,9.76,2360,87,3559,162
스릴러,아도나이,134,1400,9.74,2358,68,3557,94
스릴러,아도나이,135,1361,9.85,2279,47,2633,78
스릴러,아도나이,136,1338,9.86,2246,72,3910,52
스릴러,아도나이,137,1377,9.82,2220,110,7593,105
스릴러,아도나이,138,1283,9.78,2179,60,2350,73
스릴러,아도나이,139,1237,9.53,2148,76,4008,187
스릴러,아도나이,140,1269,9.71,2188,113,2197,253
스릴러,안개무덤,55,2085,9.96,3392,197,6253,278
스릴러,안개무덤,56,1917,9.94,3012,104,5245,90
스릴러,안개무덤,57,2003,9.95,3156,145,8086,129
스릴러,안개무덤,58,1958,9.96,3127,159,7497,115
스릴러,안개무덤,59,1868,9.95,2958,129,6955,123
스릴러,안개무덤,60,1902,9.95,3299,167,5759,104
스릴러,안개무덤,61,2814,9.93,5024,656,7858,37
스릴러,안개무덤,62,2209,9.93,3490,401,4630,50
스릴러,안개무덤,63,1748,9.96,2777,134,7910,86
스릴러,안개무덤,64,1641,9.94,2556,90,4946,106
스릴러,안개무덤,65,1578,9.96,2524,93,5165,67
스릴러,안개무덤,66,1584,9.94,2485,122,9014,87
스릴러,안개무덤,67,1522,9.95,2408,82,4974,86
스릴러,안개무덤,68,1514,9.94,2372,80,3924,152
스릴러,안개무덤,69,1472,9.95,2495,69,3319,49
스릴러,안개무덤,70,1439,9.91,2268,91,4101,57
스릴러,안개무덤,71,1472,9.93,2323,99,4695,58
스릴러,안개무덤,72,1538,9.9,2412,139,7886,87
스릴러,안개무덤,73,1520,9.95,2649,110,8089,77
스릴러,안개무덤,74,1619,9.93,2591,172,8837,148
스릴러,안개무덤,75,1670,9.94,2676,194,15164,90
스릴러,안개무덤,76,1605,9.95,2655,141,5902,64
스릴러,안개무덤,77,1540,9.95,2555,92,5018,88
스릴러,안개무덤,78,1519,9.94,2538,121,4789,47
스릴러,안개무덤,79,1476,9.94,2380,117,6196,71
스릴러,안개무덤,80,1474,9.93,2464,116,5512,85
스릴러,안개무덤,81,1465,9.92,2518,107,3587,82
스릴러,안개무덤,82,1347,9.93,2176,101,3378,82
스릴러,안개무덤,83,1347,9.93,2221,113,5021,85
스릴러,안개무덤,84,1512,9.97,2696,131,4024,59
스릴러,안개무덤,85,1402,9.92,2319,115,3707,120
스릴러,안개무덤,86,1345,9.92,2472,129,4822,57
스릴러,안개무덤,87,1400,9.92,2371,139,6166,59
스릴러,안개무덤,88,1337,9.93,2200,114,6820,41
스릴러,안개무덤,89,1369,9.95,2207,139,5570,94
스릴러,안개무덤,90,1331,9.95,2220,159,6971,85
스릴러,안개무덤,91,1284,9.94,2144,109,6559,56
스릴러,안개무덤,92,1473,9.93,2408,148,6998,64
스릴러,안개무덤,93,1321,9.94,2115,134,5350,96
스릴러,안개무덤,94,1390,9.96,2292,165,7684,71
스릴러,안개무덤,95,1242,9.91,2139,108,3086,42
스릴러,안개무덤,96,1289,9.95,2191,167,4761,84
스릴러,안개무덤,97,1437,9.93,2431,204,6188,63
스릴러,안개무덤,98,1313,9.92,2444,118,5736,67
스릴러,안개무덤,99,1146,9.93,1948,62,2613,39
스릴러,안개무덤,100,1443,9.95,2779,166,4207,41
스릴러,안개무덤,101,1215,9.94,1987,99,3391,35
스릴러,안개무덤,102,1175,9.93,2144,100,3829,69
스릴러,안개무덤,103,1091,9.94,1849,90,3455,44
스릴러,안개무덤,104,1074,9.92,1818,84,2661,46
스릴러,안개무덤,105,1033,9.92,1765,82,4445,51
스릴러,안개무덤,106,1085,9.92,1732,81,3556,75
스릴러,원주민공포만화,182,6193,9.83,6142,698,24181,557
스릴러,원주민공포만화,183,6688,9.7,6399,726,39276,1398
스릴러,원주민공포만화,184,6253,9.87,6299,616,26733,548
스릴러,원주민공포만화,185,6342,9.85,5924,471,28068,688
스릴러,원주민공포만화,186,6910,9.89,7157,655,40111,723
스릴러,원주민공포만화,187,8439,9.88,8594,884,59511,834
스릴러,원주민공포만화,188,7667,9.86,7882,926,39802,616
스릴러,원주민공포만화,189,7781,9.86,13081,625,48854,822
스릴러,원주민공포만화,190,6314,9.71,7699,501,21295,643
스릴러,원주민공포만화,191,5875,9.68,6248,945,39848,2080
스릴러,원주민공포만화,192,5480,9.54,5874,516,18058,569
스릴러,원주민공포만화,193,5493,7.43,9903,4484,10951,1168
스릴러,원주민공포만화,194,5480,9.35,7410,470,22886,1185
스릴러,원주민공포만화,195,5873,8.86,9314,991,41181,2674
스릴러,원주민공포만화,196,6532,9.38,7638,947,35830,957
스릴러,원주민공포만화,197,6712,9.81,7927,1054,42657,906
스릴러,원주민공포만화,198,5714,9.88,5807,570,23268,233
스릴러,원주민공포만화,199,6335,9.89,6633,595,70980,705
스릴러,원주민공포만화,200,6180,9.88,6123,654,30593,519
스릴러,원주민공포만화,201,5586,9.92,6020,322,28994,937
스릴러,원주민공포만화,202,5430,9.91,5790,427,25461,654
스릴러,원주민공포만화,203,5753,9.86,5743,281,30410,382
스릴러,원주민공포만화,204,5598,9.81,6098,889,22391,237
스릴러,원주민공포만화,205,5343,9.78,5380,452,27466,952
스릴러,원주민공포만화,206,5453,9.87,5521,483,19490,247
스릴러,원주민공포만화,207,5200,9.15,6461,724,20541,604
스릴러,원주민공포만화,208,4970,9.03,7110,747,25449,636
스릴러,원주민공포만화,209,5762,9.91,6713,487,22718,696
스릴러,원주민공포만화,210,4949,9.94,5317,389,15986,443
스릴러,원주민공포만화,211,4794,9.93,5321,320,16383,208
스릴러,원주민공포만화,212,5287,9.92,5644,466,26245,452
스릴러,원주민공포만화,213,5511,9.83,6290,732,30897,808
스릴러,원주민공포만화,214,5315,9.91,5679,506,17528,219
스릴러,원주민공포만화,215,5434,9.89,6220,652,27348,272
스릴러,원주민공포만화,216,4963,9.59,6151,699,14340,278
스릴러,원주민공포만화,217,4839,9.31,6547,518,11945,245
스릴러,원주민공포만화,218,6092,9.94,7951,708,33495,405
스릴러,원주민공포만화,219,5065,9.87,5239,359,18124,365
스릴러,원주민공포만화,220,4747,9.93,4886,258,14383,414
스릴러,원주민공포만화,221,4716,9.94,4937,169,14589,176
스릴러,원주민공포만화,222,4572,9.62,5171,335,12247,198
스릴러,원주민공포만화,223,4732,9.89,5012,311,20569,306
스릴러,원주민공포만화,224,4957,9.91,5298,395,24350,764
스릴러,원주민공포만화,225,5256,9.89,6043,485,20423,292
스릴러,원주민공포만화,226,4643,9.9,4893,344,9715,188
스릴러,원주민공포만화,227,4517,9.93,4797,214,15594,221
스릴러,원주민공포만화,228,4528,9.91,4929,290,15435,393
스릴러,원주민공포만화,229,4207,8.89,7312,781,20668,674
스릴러,원주민공포만화,230,4282,9.89,4710,330,8100,268
스릴러,원주민공포만화,231,4151,9.91,4613,249,12935,112
스릴러,원주민공포만화,232,4078,9.9,4037,173,9284,369
스릴러,원주민공포만화,233,4311,9.9,4293,385,21011,224
스릴러,피라미드게임,42,13658,9.98,9793,564,111761,572
스릴러,피라미드게임,43,13891,9.98,10281,628,85650,444
스릴러,피라미드게임,44,14238,9.98,10711,667,89599,1727
스릴러,피라미드게임,45,16322,9.99,13658,1526,145148,515
스릴러,피라미드게임,46,14756,9.97,14559,715,131473,403
스릴러,피라미드게임,47,13563,9.97,10226,1194,64232,259
스릴러,피라미드게임,48,14801,9.96,10898,1876,162446,2696
스릴러,피라미드게임,49,14452,9.98,10894,1210,158446,390
스릴러,피라미드게임,50,14451,9.98,10978,795,143775,388
스릴러,피라미드게임,51,14736,9.99,11312,660,108720,772
스릴러,피라미드게임,52,14942,9.98,11267,767,109767,395
스릴러,피라미드게임,53,14658,9.97,10957,868,93436,353
스릴러,피라미드게임,54,14778,9.96,11456,956,148285,955
스릴러,피라미드게임,55,15157,9.98,11652,931,78283,409
스릴러,피라미드게임,56,16050,9.98,12740,1247,132350,871
스릴러,피라미드게임,57,14821,9.97,10637,950,121787,1613
스릴러,피라미드게임,58,14191,9.98,10384,960,100863,502
스릴러,피라미드게임,59,14344,9.97,10725,626,92324,762
스릴러,피라미드게임,60,15231,9.98,11979,1474,162303,376
스릴러,피라미드게임,61,14967,9.98,12010,1010,145921,388
스릴러,피라미드게임,62,14099,9.96,10711,801,83369,416
스릴러,피라미드게임,63,14113,9.95,10951,1155,144002,460
스릴러,피라미드게임,64,15980,9.98,13317,1510,212402,500
스릴러,피라미드게임,65,15066,9.98,12845,881,141615,2442
스릴러,피라미드게임,66,14305,9.98,11193,636,114305,450
스릴러,피라미드게임,67,14441,9.98,11895,745,119714,334
스릴러,피라미드게임,68,15166,9.98,12087,718,151161,462
스릴러,피라미드게임,69,14188,9.98,11254,718,117738,1183
스릴러,피라미드게임,70,13492,9.89,10862,1295,156200,589
스릴러,피라미드게임,71,13389,9.97,10685,441,80836,299
스릴러,피라미드게임,72,13192,9.98,10483,530,100341,334
스릴러,피라미드게임,73,13981,9.98,11534,640,152014,279
스릴러,피라미드게임,74,13138,9.98,10681,632,118282,267
스릴러,피라미드게임,75,13446,9.98,11108,481,131388,221
스릴러,피라미드게임,76,13285,9.98,11139,408,89667,272
스릴러,피라미드게임,77,12674,9.96,10336,511,88270,363
스릴러,피라미드게임,78,12712,9.97,10352,450,79994,436
스릴러,피라미드게임,79,12988,9.97,10701,637,113189,218
스릴러,피라미드게임,80,12905,9.96,10580,664,101034,158
스릴러,피라미드게임,81,12848,9.98,10525,667,102726,265
스릴러,피라미드게임,82,13292,9.98,11439,624,87264,336
스릴러,피라미드게임,83,12875,9.98,10534,757,121813,230
스릴러,피라미드게임,84,14042,9.97,12270,1259,127947,303
스릴러,피라미드게임,85,11840,9.96,9614,1360,55084,167
스릴러,피라미드게임,86,12552,9.9,9794,1751,107405,293
스릴러,피라미드게임,87,11235,9.96,9538,511,95600,180
스릴러,피라미드게임,88,11263,9.98,9604,374,88215,108
스릴러,피라미드게임,89,10851,9.98,8760,309,91970,193
스릴러,피라미드게임,90,10927,9.98,9198,499,76676,208
스릴러,피라미드게임,91,10555,9.97,8664,433,71901,214
스릴러,피라미드게임,92,10608,9.98,8930,487,107050,193
스릴러,피라미드게임,93,10283,9.97,8653,584,101168,691
순정,로어올림푸스,110,2429,9.95,2801,217,39304,83
순정,로어올림푸스,111,2252,9.98,2666,79,15263,90
순정,로어올림푸스,112,2546,9.97,3161,168,29079,89
순정,로어올림푸스,113,2316,9.98,2784,186,28186,52
순정,로어올림푸스,114,2380,9.97,2755,105,28830,76
순정,로어올림푸스,115,2300,9.98,2711,130,20817,172
순정,로어올림푸스,116,2172,9.96,2494,99,20527,28
순정,로어올림푸스,117,2137,9.97,2658,106,21006,356
순정,로어올림푸스,118,2130,9.97,2567,144,23410,66
순정,로어올림푸스,119,2250,9.97,2735,79,22352,56
순정,로어올림푸스,120,2378,9.98,2935,187,23126,37
순정,로어올림푸스,121,2122,9.97,2519,68,11686,43
순정,로어올림푸스,122,2062,9.98,2482,69,15202,48
순정,로어올림푸스,123,2137,9.97,2598,61,15497,32
순정,로어올림푸스,124,2113,9.97,2519,90,20159,40
순정,로어올림푸스,125,2122,9.97,2663,83,17860,46
순정,로어올림푸스,126,2115,9.97,2587,98,17545,95
순정,로어올림푸스,127,2073,9.99,2542,78,17763,52
순정,로어올림푸스,128,2229,9.97,2736,82,23599,43
순정,로어올림푸스,129,2100,9.98,2699,83,17516,55
순정,로어올림푸스,130,2124,9.99,2710,81,17613,30
순정,로어올림푸스,131,2218,9.97,2802,130,24768,42
순정,로어올림푸스,132,2216,9.97,2824,100,13356,46
순정,로어올림푸스,133,2136,9.98,2677,55,14615,57
순정,로어올림푸스,134,2081,9.96,2549,100,17408,71
순정,로어올림푸스,135,2131,9.97,2499,125,27020,54
순정,로어올림푸스,136,2113,9.97,2718,78,19184,42
순정,로어올림푸스,137,2062,9.98,2638,93,14407,28
순정,로어올림푸스,138,1922,9.98,2383,64,13320,46
순정,로어올림푸스,139,2013,9.98,2610,87,16798,31
순정,로어올림푸스,140,1930,9.98,2358,40,13623,39
순정,로어올림푸스,141,2038,9.97,2422,74,13240,53
순정,로어올림푸스,142,1998,9.98,2471,65,12325,74
순정,로어올림푸스,143,2124,9.97,2673,178,17213,38
순정,로어올림푸스,144,2355,9.98,2652,130,17922,60
순정,로어올림푸스,145,2016,9.98,2398,94,19122,43
순정,로어올림푸스,146,2004,9.99,2483,63,12867,55
순정,로어올림푸스,147,1954,9.98,2346,92,17772,60
순정,로어올림푸스,148,1977,9.98,2333,96,14417,65
순정,로어올림푸스,149,1793,9.98,2138,44,10331,48
순정,로어올림푸스,150,1822,9.97,2160,48,15992,84
순정,로어올림푸스,151,1761,9.97,2190,44,11028,77
순정,로어올림푸스,152,2020,9.97,2436,198,19647,472
순정,로어올림푸스,153,1802,9.97,2206,66,14013,130
순정,로어올림푸스,154,1824,9.96,2252,48,10907,89
순정,로어올림푸스,155,1925,9.97,2188,63,18114,101
순정,로어올림푸스,156,1802,9.98,2077,80,14280,77
순정,로어올림푸스,157,1853,9.98,2290,97,15550,42
순정,로어올림푸스,158,1796,9.98,2199,97,15791,108
순정,로어올림푸스,159,1713,9.98,2227,44,7909,31
순정,로어올림푸스,160,1846,9.98,2111,74,14011,34
순정,로어올림푸스,161,1904,9.98,2429,71,16137,41
순정,아는여자애,52,18180,9.97,14153,1105,130364,2176
순정,아는여자애,53,17732,9.97,14346,1005,112626,4754
순정,아는여자애,54,17784,9.98,14268,971,102076,581
순정,아는여자애,55,17012,9.98,13649,456,89703,360
순정,아는여자애,56,16926,9.98,13762,610,84120,647
순정,아는여자애,57,19752,9.98,16764,1439,122967,473
순정,아는여자애,58,15283,9.97,11572,549,64382,560
순정,아는여자애,59,17213,9.98,13778,662,127943,1045
순정,아는여자애,60,16078,9.97,12978,500,95716,1040
순정,아는여자애,61,15864,9.98,12536,433,96968,817
순정,아는여자애,62,15406,9.93,12399,934,133005,360
순정,아는여자애,63,14800,9.92,12198,662,94118,1708
순정,아는여자애,64,14316,9.9,11498,653,96330,376
순정,아는여자애,65,15766,9.93,13190,1864,209628,1347
순정,아는여자애,66,14710,9.87,12154,1606,134022,722
순정,아는여자애,67,14239,9.95,11791,847,106938,2837
순정,아는여자애,68,14103,9.97,11539,933,125995,669
순정,아는여자애,69,14409,9.97,11734,2132,95585,606
순정,아는여자애,70,13894,9.96,11667,1039,135045,530
순정,아는여자애,71,13226,9.95,10920,535,83391,453
순정,아는여자애,72,13156,9.94,11185,938,133782,623
순정,아는여자애,73,14206,9.96,12455,991,106110,390
순정,아는여자애,74,13353,9.86,11515,1868,155371,331
순정,아는여자애,75,14093,9.97,12900,806,109391,189
순정,아는여자애,76,12483,9.97,10538,399,79116,228
순정,아는여자애,77,12755,9.97,11318,388,72463,269
순정,아는여자애,78,12135,9.96,10312,464,92260,376
순정,아는여자애,79,12500,9.98,10747,278,85023,266
순정,아는여자애,80,11610,9.88,10347,412,67760,381
순정,아는여자애,81,11775,9.93,10486,412,77922,390
순정,아는여자애,82,12010,9.96,10731,641,119040,338
순정,아는여자애,83,12528,9.97,11407,822,110289,464
순정,아는여자애,84,11546,9.97,10035,271,61214,179
순정,아는여자애,85,10995,9.86,9707,453,75715,147
순정,아는여자애,86,10858,9.97,9621,332,65171,355
순정,아는여자애,87,11083,9.95,9746,458,66803,122
순정,아는여자애,88,10765,9.96,9683,273,58642,206
순정,아는여자애,89,11706,9.97,10824,616,76921,145
순정,아는여자애,90,10701,9.96,9155,324,53583,296
순정,아는여자애,91,10756,9.89,9529,1305,106557,1299
순정,아는여자애,92,10256,9.97,9313,465,56636,1829
순정,아는여자애,93,10017,9.97,8930,186,47376,158
순정,아는여자애,94,10219,9.98,9169,414,66895,187
순정,아는여자애,95,10411,9.97,9506,533,64368,163
순정,아는여자애,96,9997,9.93,9124,627,57220,759
순정,아는여자애,97,9816,9.98,8747,245,56960,172
순정,아는여자애,98,10261,9.97,9337,428,56718,150
순정,아는여자애,99,9306,9.94,8681,420,44811,1006
순정,아는여자애,100,9983,9.97,9013,427,68291,535
순정,아는여자애,101,9423,9.93,9233,333,53891,1021
순정,아는여자애,102,8973,9.97,8438,207,34012,601
순정,아는여자애,103,9317,9.98,8897,226,44790,195
순정,여신강림,144,32598,8.58,27209,7420,371990,6777
순정,여신강림,145,34116,9.4,26533,8926,370144,3081
순정,여신강림,146,35570,9.67,29314,6949,308921,2304
순정,여신강림,147,33855,7.74,36188,8954,318977,9382
순정,여신강림,148,35040,9.13,28949,7452,391462,18741
순정,여신강림,149,33017,9.24,24780,3731,252154,5224
순정,여신강림,150,32065,9.6,24453,3865,276496,6959
순정,여신강림,151,32741,9.57,25170,4431,274954,10789
순정,여신강림,152,29895,8.99,25058,3273,180379,8251
순정,여신강림,153,30506,9.43,24543,2568,200869,4167
순정,여신강림,154,30286,9.36,25186,3990,204346,3265
순정,여신강림,155,32458,9.53,27132,3639,250657,8193
순정,여신강림,156,28348,9.3,21583,3455,143495,3301
순정,여신강림,157,27173,8.07,25607,3742,261476,3155
순정,여신강림,158,27284,8.61,24430,2851,218056,5345
순정,여신강림,159,26872,9.29,23417,2343,168246,1874
순정,여신강림,160,27516,8.88,25281,2261,211554,3620
순정,여신강림,161,27408,9.4,21989,2557,189075,6887
순정,여신강림,162,27915,9.53,23254,2243,261873,1173
순정,여신강림,163,32045,9.67,29840,3644,205725,1960
순정,여신강림,164,29091,9.59,23541,3322,204717,9938
순정,여신강림,165,28249,9.51,22781,2933,191684,4732
순정,여신강림,166,25897,7.78,24832,4978,262908,7816
순정,여신강림,167,25498,7.76,24839,4722,289554,7846
순정,여신강림,168,26434,8.79,24533,3459,207240,5979
순정,여신강림,169,29985,9.54,24401,2542,244359,1654
순정,여신강림,170,27916,9.44,23652,2253,157604,2727
순정,여신강림,171,24859,8.38,23347,2440,155826,4401
순정,여신강림,172,25044,8.52,23207,2723,194239,3847
순정,여신강림,173,24521,8.23,22791,2763,145717,3482
순정,여신강림,174,22941,6.47,29790,4573,238553,6990
순정,여신강림,175,23786,7.73,26434,3432,187728,4779
순정,여신강림,176,25842,8.19,25286,4946,224918,7153
순정,여신강림,177,24470,9.06,25726,2883,134230,3800
순정,여신강림,178,21518,8.65,18651,1721,117888,2696
순정,여신강림,179,20977,7.32,22951,2727,118994,3315
순정,여신강림,180,20152,7.6,21233,1799,135754,2517
순정,여신강림,181,19805,8.13,19402,1646,114114,1688
순정,여신강림,182,19901,7.69,21097,1694,117681,4335
순정,여신강림,183,19600,7.9,21683,1628,121533,2128
순정,여신강림,184,18899,6.3,25156,4278,162699,3994
순정,여신강림,185,19199,8.25,21143,2186,142687,3992
순정,여신강림,186,18691,8.2,18786,2181,121671,3562
순정,여신강림,187,17685,7.67,19002,1577,98998,2071
순정,여신강림,188,17460,7.94,18883,1271,82467,2228
순정,여신강림,189,17769,6.93,21773,2231,129783,3625
순정,여신강림,190,18268,8.47,18271,1211,92601,2935
순정,여신강림,191,17856,6.95,22555,2566,117453,3936
순정,여신강림,192,17099,8.26,18163,1366,104145,1838
순정,여신강림,193,16051,7.6,19801,1261,63900,2548
순정,여신강림,194,16414,6.75,20763,1815,101344,2327
순정,여신강림,195,17122,8.63,18269,1259,107573,2928
순정,오로지너를이기고싶어,80,21144,9.98,18701,2297,96136,1787
순정,오로지너를이기고싶어,81,24018,9.98,18462,3428,120179,2986
순정,오로지너를이기고싶어,82,18739,9.97,14067,1523,54609,1972
순정,오로지너를이기고싶어,83,18292,9.98,13252,2178,112835,1827
순정,오로지너를이기고싶어,84,17941,9.96,14454,1934,88136,1078
